ImageID,LabelName1,LabelName2,Height,Width,XMin1,XMax1,YMin1,YMax1,XMin2,XMax2,YMin2,YMax2,ReferringExpression
2417372,woman,man,332,500,106,163,170,332,141,186,108,286,a man and woman is getting off the bus
713530,person,shirt,1024,681,419,524,499,710,443,508,544,627,the person sitting down reading a newspaper is a woman in a plaid shirt is sitting down in the picture
713535,man,shirt,768,1024,478,798,235,715,480,646,303,507,the man in yellow shirt is smiling
713552,man,hat,1022,1024,810,1025,52,252,889,994,51,118,the man wearing a white hat is wearing a teal short sleeved shirt
713552,hat,shirt,1022,1024,889,994,51,118,818,1018,128,255,the person in the white hat and a blue shirt is smiling in the background
713616,man,t-shirt,683,1024,614,797,121,404,621,798,213,395,a man wearing a t-shirt as a pair of sunglasses on top of his head
713640,lady,hat,768,1024,653,1024,224,763,948,1023,222,315,the lady in the black top and purple hat is wearing a watch
713658,person,truck,768,1024,387,447,308,352,91,747,268,577,the person driving the blue truck is waving
713697,man,skis,768,1024,585,780,234,699,560,829,584,768,a man on skis is wearing red leg warmers
713699,man,woman,695,1024,280,454,285,594,142,287,285,590,a man and woman is walking
713715,jacket,man,683,1024,917,957,373,433,901,956,359,448,man with black jacket is on the right
713736,man,shirt,616,1024,548,823,35,615,564,818,133,392,the man in the blue shirt looks happy in the picture
713830,guy,shirt,1024,768,0,245,92,1023,0,138,248,651,the guy in red t shirt is wearing blue sunglasses
713841,umbrella,person,768,1024,0,516,197,565,50,335,528,767,the person with the umbrella is the subject of the photo
713863,man,shirt,1024,683,618,685,340,551,634,683,377,494,man in green shirt is photographing the stunt
713879,man,shirt,1024,768,73,374,58,500,75,288,143,462,man in red shirt is watching guy with phone
2417816,woman,shorts,333,500,156,336,107,312,233,293,187,237,woman in black shorts is playing tennis
713884,man,vest,685,1024,840,898,603,663,854,887,601,640,a man with an orange vest is working near the stop light
713904,man,glasses,1024,683,0,195,93,628,87,156,162,200,the man with the glasses as white hair
713911,girl,hair,749,1024,463,527,465,704,476,526,466,528,the girl with the brown hair as on the white jacket
61526,boy,shirt,683,1024,479,901,0,455,486,676,36,253,the boy in the purple shirt is doing a trick
61554,man,shirt,768,903,632,790,302,764,649,794,368,618,a man in a blue shirt is taking the picture
61554,person,he,768,903,314,498,376,766,632,790,302,764,the person is using a camera
61556,man,tie,336,354,0,354,20,331,128,171,145,335,man in white shirt and tie is holding a mic
713017,Woman,horse,768,1024,0,346,240,767,93,336,385,767,woman on white horse is displaying a peace sign
713403,guy,shirt,768,1024,315,519,315,632,338,494,363,448,the guy with the blue shirt is eating a sandwich
2315605,person,umbrella,500,333,59,110,276,475,45,161,241,285,the person with the umbrella is standing on the street corner
2315753,tennis,player,333,500,468,482,3,20,85,383,53,290,a tennis player is in the picture
2315990,kite,person,273,500,216,435,33,218,348,380,135,211,a person with a kite is in the photo
2316265,Husband,wife,375,500,72,240,48,235,266,341,95,240,husband and wife is in the picture
2316381,child,man,500,500,179,271,131,331,160,316,22,328,a child and a man is in the picture
2317066,man,coat,500,378,96,281,139,354,96,277,140,265,the man with the black coat as the snowboard closest to the camera
2317067,dog,man,375,500,233,282,155,205,333,380,130,233,the man with the dog is wearing green
2317458,giraffe,zebra,500,333,16,191,66,355,81,294,310,417,zebra and giraffe are in the image
2317588,boy,girl,500,333,22,144,20,429,181,290,56,466,a girl and a boy is in the living room
2317589,man,shirt,500,334,0,285,107,452,81,221,159,293,the man in the black shirt is holding the frisbee
2317947,man,skateboard,375,500,158,334,14,348,212,333,270,365,the man with the skateboard is wearing a cap
2318021,woman,cardigan,400,500,377,448,109,346,381,449,145,214,the woman in the small blue cardigan is looking at a cell phone
2318071,horse,lady,237,500,109,219,106,217,132,185,73,176,horse and lady is in the image
2318375,helmet,man,281,500,238,274,64,94,180,340,64,268,the man in the maroon helmet is holding the bat
2318727,person,motorcycle,283,500,8,47,125,194,11,44,167,216,the person on the motorcycle is wearing a red helmet
2318818,person,coat,500,333,162,224,164,325,160,225,182,252,the person in the gray coat is holding the umbrella
2319516,mother,baby elephant,500,333,94,333,37,408,17,264,288,461,a mother and baby elephant is in the picture
2319719,horse,man,333,500,27,318,91,288,304,430,82,332,the man by the horse is wearing the cowboy hat
2319908,boy,shirt,332,500,73,213,94,332,74,212,153,332,boy in the brown shirt is flying the airplane kite
2320067,person,jacket,375,500,118,150,132,254,119,151,145,200,a person in a black jacket is in the photo
2320070,child,adult,334,500,177,212,147,207,231,296,107,207,an adult and a child is in the photo
2320119,man,woman,333,500,301,428,132,329,73,185,36,333,a man and woman is in the font of the photo
2320798,jeans,person,333,500,381,413,211,273,383,417,143,278,the person in jeans and a striped shirt is standing in a parking spot
2320930,phone,man,500,457,258,271,161,184,215,350,134,471,the man with the phone is wearing the suit
2320960,woman,sweater,359,500,123,393,14,322,124,392,125,321,the woman in the brown sweater is wearing the glasses
2321108,woman,jeans,375,500,64,165,161,360,78,160,253,347,woman in jeans is sitting on luggage
2321187,man,jacket,333,500,219,326,17,332,218,333,62,194,man in white jacket is pulling the rolling luggage
2321297,man,couch,334,500,240,315,131,195,244,459,153,238,the man sitting on the couch is wearing white socks
2321329,Man,woman,500,500,174,248,242,433,248,309,254,425,man and woman is sitting on the bench
2321450,man,fence,334,500,183,283,18,170,141,499,114,292,the man behind the fence is watching the snowboarder
2321874,pizza,woman,500,374,3,252,206,393,5,359,33,474,a woman eating pizza is pictured
2322131,street,woman,416,500,0,500,247,416,33,108,267,408,the woman crossing the street is wearing shorts
2322142,man,pizza,500,374,1,270,2,499,133,252,211,314,man cutting pizza is wearing a black sweater
2322513,woman,man,272,500,173,299,49,163,132,384,31,159,man and woman is pictured
2322837,man,woman,375,500,197,332,36,273,47,232,99,374,a man and woman is in the photo
2322948,boy,girl,366,500,218,287,105,181,80,111,154,195,a boy and a girl is in the bed
2322968,man,hat,417,500,141,207,126,289,147,168,128,141,the man with the hat is holding the horse
2323307,man,woman,329,500,351,408,135,305,303,355,137,303,a man and a woman is standing near the horses head
2323312,Man,cellphone,375,500,91,424,81,373,126,330,148,204,man holding cellphone is the subject of the picture
2323364,woman,crowd,333,500,147,298,110,332,6,499,90,332,the woman in front of the crowd is wearing a white jacket
2323500,person,shirt,500,332,246,264,390,408,249,263,396,406,a person in a white shirt is sitting on the grassy hill
2323552,man,pants,333,500,372,429,133,318,393,430,236,317,the man wearing the dark suit jacket and light colored pants is looking at a cell phone
2323634,person,shoe,500,375,214,374,370,500,214,337,369,500,the person with the shoe is wearing jeans
2323727,man,shirt,333,500,273,498,0,280,405,499,0,280,a man wearing a white shirt appears to the right of the cake
2323762,man,sunglasses,495,500,260,494,44,494,355,432,79,103,the man with sunglasses is wearing white shorts
2323801,man,shirt,375,500,34,289,37,258,33,267,128,250,man in red shirt is playing the game
2323819,person,kite,500,500,292,309,398,417,21,75,176,233,a person is flying a kite is flying a kite
2323936,man,shirt,375,500,179,386,34,284,234,340,86,174,the man in the green shirt is on the skateboard
2323988,man,shirt,333,500,114,192,56,181,116,174,75,119,the man in a red shirt is riding the elephant
2324129,man,camera,360,500,288,333,239,337,303,315,230,249,the man with camera as on a plaid shirt
2324147,man,mirror,500,500,47,227,80,446,0,487,0,448,man in the mirror took the picture
2324214,woman,sidewalk,340,500,354,372,258,321,273,469,263,339,the woman on sidewalk is wearing a black jumper
2324281,boat,person,375,500,125,275,204,332,252,265,228,281,the person standing on the boat is wearing a red shirt
2324356,boy,boys,337,500,218,421,0,208,87,430,251,336,two boys as brown hair
2324705,man,woman,331,500,227,325,51,218,323,387,98,240,man and woman is pictured
2324749,man,horses,334,500,48,94,119,224,189,382,108,253,man with horses is in the picture
2325034,man,coffee,500,375,184,373,0,500,177,200,196,227,man making coffee is the subject of the picture
2325305,woman,child,337,500,350,439,149,263,273,351,148,264,a woman and a child are these
2325851,man,woman,419,500,214,473,67,371,48,251,81,367,the man and the woman is reading the book
2326338,Man,sunglasses,375,500,419,454,308,362,423,431,313,317,man with straw hat and sunglasses is carrying a white flag
2326434,skateboarder,shirt,500,333,44,141,94,386,46,141,136,252,the skateboarder with white shirt on is first
2326811,woman,child,374,500,205,333,44,219,230,454,69,293,a woman and a child is there
2326897,guy,glasses,333,500,35,241,59,332,62,143,116,147,guy with glasses is on the phone
2326974,bride,groom,500,488,158,349,75,425,10,222,39,466,bride and groom are cutting the cake
2327049,man,laptop,500,376,94,213,26,441,61,194,205,268,the man in front of the laptop is wearing a white shirt
2327087,boy,man,500,500,123,242,348,498,92,411,288,497,man and boy is sitting
2327103,woman,man,333,500,119,266,110,330,246,386,98,330,the man and woman is standing under the umbrella
2327229,man,helmet,333,500,332,412,186,330,359,388,190,225,man in helmet is riding a scooter
2327279,man,woman,282,425,0,219,4,276,182,299,37,150,a man and woman is standing up
2327852,woman,man,500,500,72,167,132,368,210,327,111,440,a man and woman is in the photo
2328247,man,motorcycle,375,500,117,136,304,347,97,153,319,354,man on the motorcycle is wearing a helmet
2328495,person,shirt,375,500,99,135,175,308,106,136,199,249,person in yellow shirt is under the elephant
2329438,woman,frisbee,500,339,105,198,147,401,178,208,158,178,the woman catching the frisbee as on a green shirt
2329651,man,woman,500,500,8,274,34,500,300,489,119,499,a man and a woman is pictured
2329879,girl,face,500,423,190,365,310,498,192,288,342,482,girl with painted face as blonde hair
2330166,man,woman,375,500,34,191,37,318,189,376,110,374,one man and one woman is pictured
2330303,lady,tag,375,500,256,499,0,375,247,295,187,255,the lady placing a tag is wearing white gloves
2330549,skier,9,375,500,324,415,128,272,356,362,170,181,skier #9 as blue and white swirl stripes on the pants
2330952,man,shirt,500,494,19,168,24,440,54,129,72,205,the man in the blue shirt as their hands on their hips
2331411,woman,umbrella,500,333,116,181,142,430,123,275,94,150,man and woman with umbrella is the subject of the picture
2331611,man,shirt,344,500,146,230,27,317,166,225,67,194,man in plaid shirt is on the woman's team
497990,woman,man,768,1024,598,732,371,658,134,246,377,655,a man and woman is on the bench
2332593,man,tie,500,375,40,317,77,500,182,226,218,472,the man with the green tie is bald
2332779,man,woman,388,500,105,371,52,332,99,198,25,197,the man and woman is riding the surfboard
497926,boy,goggles,768,1024,369,959,0,600,664,747,56,108,a boy with goggles and curly hair is almost touching the motorcycle
497983,woman,hair,680,1024,83,445,101,677,102,360,107,397,the woman with curly hair is touching the glass
497984,woman,hair,1024,681,525,575,441,570,526,565,441,476,a woman with long blond hair is walking away
497985,man,street,478,640,14,112,18,331,0,439,123,474,the man crossing the street is wearing a blue shirt
498020,sidewalk,man,1024,683,0,682,555,971,92,252,549,899,man standing on sidewalk is wearing black pants and jacket
498050,man,wine glass,470,567,53,323,44,369,266,320,129,234,the man holding a wine glass is wearing a red tie
498065,person,shirt,677,1024,566,688,374,670,566,688,438,584,the person in the white shirt is wearing white sunglasses
498065,person,shirt,677,1024,684,802,383,673,684,792,442,566,the person in the black shirt is wearing black sunglasses
498078,bus,driver,681,1024,333,830,218,626,720,753,398,448,the bus driver is wearing sunglasses
498102,husband,wife,1024,768,245,509,122,1030,86,274,112,358,husband and wife are the two in the back
498102,groom,bride,1024,768,245,509,122,1030,86,274,112,358,the bride and groom ill be getting their photos taken
498102,groom,bride,1024,768,245,509,122,1030,86,274,112,358,bride and groom is standing on a step
498132,man,glasses,768,1024,42,249,444,708,87,122,480,502,the man with glasses is writing
498176,man,it,685,1024,322,536,214,566,159,635,275,542,the man using it ns the motorcycle in this image
498178,woman,bench,684,1024,424,782,217,637,65,990,464,683,the woman on the bench is facing away from the water
498223,Person,shorts,960,1280,858,1226,0,325,997,1091,134,196,person wearing white shirt and shorts is in background
498224,man,baby,768,1024,467,1022,0,767,73,592,233,765,the man and baby is looking into the camera
498233,man,boxers,798,1024,124,300,146,782,152,286,469,579,the man wearing green and white boxers is wearing flip flops
498233,man,coat,798,1024,22,92,483,673,24,88,505,589,a man with a dark suit coat is walking with a rolling suitcase
498303,man,shorts,732,1024,661,855,208,530,714,803,366,457,the man wearing shorts is chasing the skateboard
